,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
2589,45,entrepreneur,divorced,tertiary,no,1273,yes,yes,unknown,11,jun,197,3,-1,0,unknown
3222,33,blue-collar,single,secondary,no,5739,yes,yes,cellular,21,nov,374,1,-1,0,unknown
3911,48,management,married,secondary,no,2294,yes,no,unknown,26,may,251,11,-1,0,unknown
3080,33,services,married,secondary,no,478,no,no,cellular,30,apr,475,2,-1,0,unknown
2739,46,technician,married,secondary,no,2098,no,no,cellular,7,aug,110,2,-1,0,unknown
1561,54,services,married,unknown,no,386,no,yes,cellular,19,nov,74,1,152,1,success
3878,34,blue-collar,single,secondary,no,13683,yes,no,unknown,3,jun,115,3,-1,0,unknown
210,36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,unknown
1048,34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success
2252,45,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,-1,0,unknown
1588,37,management,single,tertiary,no,815,yes,no,cellular,7,may,77,1,-1,0,unknown
552,63,retired,married,secondary,no,2747,no,no,cellular,11,sep,113,1,80,1,failure
3625,51,blue-collar,married,secondary,no,1840,yes,no,cellular,18,aug,312,3,-1,0,unknown
2542,30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown
645,46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,-1,0,unknown
2750,36,entrepreneur,married,tertiary,no,6,no,no,telephone,30,oct,246,1,-1,0,unknown
104,34,management,single,secondary,no,524,no,no,unknown,13,aug,9,1,-1,0,unknown
4485,53,blue-collar,married,primary,no,238,yes,no,cellular,11,may,238,2,361,5,failure
514,36,management,married,tertiary,no,-381,yes,no,cellular,31,jul,30,29,-1,0,unknown
2695,46,technician,married,tertiary,no,405,no,no,cellular,11,aug,138,3,-1,0,unknown
2815,37,technician,single,secondary,no,267,no,no,cellular,13,may,121,1,-1,0,unknown
3932,25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other
2198,33,technician,married,secondary,no,575,no,yes,cellular,4,feb,254,2,-1,0,unknown
3695,31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success
2638,38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,283,1,-1,0,unknown
4081,26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,-1,0,unknown
1055,36,management,single,tertiary,no,3343,no,no,cellular,18,nov,307,1,-1,0,unknown
3319,41,student,married,secondary,no,1309,no,no,unknown,20,jun,28,4,-1,0,unknown
1781,47,management,married,tertiary,no,286,no,no,cellular,22,aug,557,7,-1,0,unknown
2798,36,blue-collar,married,secondary,no,141,yes,no,unknown,23,may,106,3,-1,0,unknown
872,33,technician,single,secondary,no,716,yes,no,cellular,14,may,234,2,-1,0,unknown
1087,47,self-employed,married,tertiary,no,751,no,no,cellular,24,jul,408,14,-1,0,unknown
2156,29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown
205,45,technician,single,tertiary,no,0,yes,no,cellular,18,nov,139,2,-1,0,unknown
3495,76,retired,married,primary,no,2590,no,no,telephone,9,feb,68,12,-1,0,unknown
2449,36,management,married,tertiary,no,925,no,no,cellular,14,dec,321,3,189,4,success
4238,36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown
4504,42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure
3112,35,management,married,secondary,no,1160,yes,no,unknown,27,may,116,3,-1,0,unknown
4431,37,blue-collar,married,primary,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown
1531,46,blue-collar,married,primary,no,2749,yes,no,cellular,17,nov,332,1,-1,0,unknown
2762,42,management,married,tertiary,no,520,no,no,cellular,4,nov,158,1,-1,0,unknown
1035,38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown
1530,41,services,married,secondary,no,3992,yes,no,telephone,20,nov,281,2,-1,0,unknown
2736,54,unknown,married,secondary,no,1157,no,no,cellular,26,may,98,2,-1,0,unknown
235,48,technician,divorced,secondary,yes,20,no,no,cellular,27,aug,145,3,-1,0,unknown
1592,29,self-employed,single,secondary,no,3672,yes,yes,unknown,28,may,1210,1,-1,0,unknown
156,55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,success
1455,39,technician,married,tertiary,no,14,no,no,cellular,28,jan,114,2,-1,0,unknown
549,28,student,single,secondary,no,378,yes,no,cellular,17,apr,346,1,-1,0,unknown
3071,34,technician,single,secondary,no,347,yes,no,cellular,6,feb,154,2,197,6,failure
823,43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1015,1,198,2,other
4029,37,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown
4464,53,services,divorced,secondary,no,4554,no,no,cellular,5,feb,8,6,-1,0,unknown
4065,70,retired,married,secondary,no,616,no,no,cellular,27,apr,149,2,182,1,failure
1215,23,technician,single,secondary,no,598,no,no,cellular,30,apr,166,1,-1,0,unknown
1049,25,services,married,secondary,no,72,yes,no,cellular,23,jul,305,2,-1,0,unknown
3935,38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown
2279,35,technician,married,secondary,no,327,yes,no,cellular,13,apr,537,3,-1,0,unknown
426,36,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293,1,-1,0,unknown
1016,36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown
3987,32,services,married,secondary,no,61,yes,no,cellular,8,jul,529,5,-1,0,unknown
1861,28,services,single,secondary,no,290,yes,no,cellular,18,may,128,1,-1,0,unknown
953,34,management,single,tertiary,no,84,no,no,cellular,5,feb,231,1,-1,0,unknown
2823,37,technician,single,secondary,no,3665,no,no,cellular,12,aug,664,3,-1,0,unknown
2658,56,admin.,married,secondary,no,2146,no,yes,unknown,9,jun,594,1,-1,0,unknown
3805,36,entrepreneur,married,secondary,no,134,no,no,unknown,20,may,98,1,-1,0,unknown
1033,29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown
3568,39,admin.,divorced,secondary,no,1022,yes,no,unknown,20,jun,20,3,-1,0,unknown
451,35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,apr,46,1,-1,0,unknown
1089,52,services,married,primary,no,14,no,yes,cellular,28,jul,55,5,-1,0,unknown
3801,48,technician,married,secondary,no,7020,no,no,cellular,6,aug,80,2,-1,0,unknown
3594,47,services,married,secondary,no,51,yes,yes,unknown,16,may,312,1,-1,0,unknown
3924,44,services,married,secondary,no,1989,yes,yes,cellular,20,apr,106,2,-1,0,unknown
1427,49,self-employed,married,secondary,no,358,yes,yes,unknown,13,may,176,3,-1,0,unknown
4327,55,services,divorced,primary,no,653,no,no,unknown,6,jun,800,1,-1,0,unknown
915,33,management,married,secondary,no,4040,yes,no,cellular,20,apr,132,2,-1,0,unknown
3032,32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown
3974,54,retired,married,primary,no,208,no,no,unknown,12,may,255,1,-1,0,unknown
2411,41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,unknown
3486,58,retired,married,primary,no,1987,no,no,telephone,14,jul,185,4,-1,0,unknown
2705,41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown
1674,32,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,unknown
3900,30,admin.,single,secondary,no,3809,yes,no,unknown,3,jun,159,4,-1,0,unknown
3944,55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown
2277,38,technician,married,secondary,no,1931,no,no,cellular,2,jun,167,1,298,10,other
167,45,blue-collar,divorced,secondary,no,1269,yes,no,cellular,29,jan,549,2,-1,0,unknown
1811,44,admin.,single,secondary,no,-101,yes,no,cellular,10,jul,99,1,-1,0,unknown
3133,37,blue-collar,married,primary,no,3242,yes,no,unknown,21,may,233,1,-1,0,unknown
630,30,management,single,tertiary,no,2,yes,yes,cellular,25,jul,1031,8,-1,0,unknown
904,45,management,married,tertiary,no,-459,no,no,cellular,21,aug,508,6,-1,0,unknown
2448,25,student,single,tertiary,no,5,no,no,cellular,29,sep,138,1,-1,0,unknown
1540,31,admin.,divorced,secondary,no,1210,no,no,cellular,16,jul,350,1,-1,0,unknown
4383,26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,unknown
313,43,management,married,tertiary,no,2,no,yes,cellular,20,aug,472,2,-1,0,unknown
3088,31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success
3607,70,retired,married,secondary,no,1164,no,no,telephone,14,may,338,3,185,2,failure
1187,27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown
3118,32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,unknown
1714,57,technician,married,primary,no,0,no,no,unknown,5,jun,58,8,-1,0,unknown
806,53,technician,divorced,unknown,no,629,yes,no,cellular,8,may,298,1,-1,0,unknown
1809,40,services,married,unknown,no,4075,yes,no,unknown,16,jun,162,3,-1,0,unknown
3704,36,blue-collar,married,secondary,no,199,yes,no,cellular,9,jul,183,1,-1,0,unknown
3436,35,blue-collar,married,secondary,no,444,yes,no,cellular,15,apr,244,3,-1,0,unknown
2101,48,technician,married,secondary,no,4265,yes,no,unknown,13,may,220,2,-1,0,unknown
4211,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,-1,0,unknown
507,42,self-employed,divorced,tertiary,no,360,yes,no,unknown,24,jun,110,5,-1,0,unknown
3892,35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown
242,44,management,married,tertiary,no,3762,no,no,cellular,28,aug,125,12,-1,0,unknown
4192,29,management,single,secondary,no,584,yes,no,unknown,16,jun,541,19,-1,0,unknown
3164,57,technician,married,secondary,no,6164,no,no,cellular,19,nov,161,2,-1,0,unknown
7,39,technician,married,secondary,no,147,yes,no,cellular,6,may,151,2,-1,0,unknown
1494,27,services,single,secondary,no,-124,no,no,cellular,18,jul,217,1,-1,0,unknown
3510,43,technician,married,secondary,no,136,no,no,cellular,25,aug,363,7,-1,0,unknown
3819,46,technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown
3251,60,blue-collar,married,secondary,no,1801,no,no,telephone,29,oct,167,1,-1,0,unknown
349,47,self-employed,married,tertiary,no,2303,yes,no,cellular,6,may,323,2,364,1,failure
2519,43,technician,single,tertiary,yes,0,no,no,cellular,29,aug,73,4,-1,0,unknown
481,56,management,single,secondary,no,237,yes,no,telephone,9,jul,236,4,-1,0,unknown
2079,38,management,divorced,tertiary,no,4335,yes,no,cellular,20,nov,640,1,-1,0,unknown
3505,36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown
3592,39,services,married,secondary,no,0,yes,no,unknown,20,may,793,2,-1,0,unknown
3449,28,unemployed,single,secondary,no,304,no,no,cellular,14,jun,516,1,-1,0,unknown
157,55,technician,married,secondary,no,273,yes,no,cellular,29,jan,84,3,183,3,failure
2269,27,services,single,secondary,no,0,yes,no,unknown,7,may,388,7,-1,0,unknown
244,50,blue-collar,married,secondary,no,606,yes,no,unknown,14,may,673,2,-1,0,unknown
3155,55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown
4369,57,technician,married,secondary,no,16063,yes,no,unknown,30,may,352,3,-1,0,unknown
3235,32,blue-collar,single,secondary,no,53,yes,no,cellular,18,nov,276,1,195,1,failure
435,55,entrepreneur,divorced,tertiary,no,0,no,no,unknown,6,jun,108,2,-1,0,unknown
3728,53,technician,married,secondary,no,0,no,no,cellular,22,aug,77,9,-1,0,unknown
3270,35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96,2,109,4,success
3665,26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,failure
1444,57,technician,divorced,primary,no,13,yes,no,cellular,8,may,323,2,368,2,failure
3559,36,admin.,single,secondary,no,319,yes,no,cellular,18,may,120,2,-1,0,unknown
276,35,housemaid,married,tertiary,no,11219,no,no,cellular,12,aug,699,2,79,1,failure
1302,46,blue-collar,married,secondary,no,494,yes,no,unknown,26,may,724,1,-1,0,unknown
290,50,blue-collar,married,primary,no,4108,yes,no,cellular,7,aug,526,2,-1,0,unknown
2800,40,technician,married,secondary,no,2715,yes,no,unknown,29,may,125,2,-1,0,unknown
2779,52,management,married,secondary,no,-588,yes,no,cellular,22,jul,81,4,-1,0,unknown
454,44,management,married,tertiary,no,795,no,no,cellular,28,aug,99,24,-1,0,unknown
3774,34,blue-collar,married,secondary,no,1298,yes,no,unknown,20,may,120,1,-1,0,unknown
3555,44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown
771,52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown
796,38,services,divorced,secondary,no,792,no,no,unknown,6,jun,430,1,-1,0,unknown
4035,47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown
3941,58,blue-collar,married,primary,no,0,yes,no,unknown,29,may,535,2,-1,0,unknown
3566,35,services,married,secondary,no,181,yes,no,cellular,31,jul,5,3,-1,0,unknown
755,32,admin.,single,secondary,no,739,yes,no,cellular,20,nov,91,3,-1,0,unknown
2604,57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown
1543,22,student,single,unknown,no,47,no,no,cellular,3,jul,69,3,-1,0,unknown
1618,50,blue-collar,married,primary,no,8139,yes,no,cellular,18,aug,256,6,-1,0,unknown
239,51,unemployed,married,tertiary,no,1634,yes,no,cellular,22,jul,168,4,-1,0,unknown
3905,24,blue-collar,married,secondary,no,0,no,no,unknown,28,may,94,1,-1,0,unknown
680,28,admin.,single,unknown,no,174,no,no,cellular,28,sep,184,1,-1,0,unknown
53,34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other
94,57,blue-collar,married,secondary,no,14093,no,no,cellular,11,aug,231,5,-1,0,unknown
2496,46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,unknown
4210,51,blue-collar,divorced,secondary,no,78,yes,no,unknown,27,may,723,2,-1,0,unknown
473,61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,unknown
2058,50,management,divorced,tertiary,no,201,yes,no,cellular,24,jul,248,1,-1,0,unknown
1006,40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown
4329,41,blue-collar,married,primary,no,293,yes,yes,cellular,7,may,102,1,-1,0,unknown
3398,34,technician,married,secondary,no,550,no,yes,cellular,9,jul,601,1,-1,0,unknown
1514,32,technician,married,secondary,no,167,yes,yes,cellular,8,aug,79,3,-1,0,unknown
794,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown
3349,26,management,married,tertiary,no,265,no,no,cellular,30,jan,650,2,-1,0,unknown
3799,31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,158,1,182,1,success
612,26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,jul,262,3,-1,0,unknown
2025,35,management,single,tertiary,no,2975,no,no,cellular,8,aug,249,2,-1,0,unknown
3883,57,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure
1374,45,self-employed,married,secondary,no,706,no,no,cellular,30,apr,78,2,176,1,success
1938,44,self-employed,divorced,secondary,no,80,yes,yes,unknown,14,may,387,2,-1,0,unknown
118,39,blue-collar,married,primary,no,52,no,no,cellular,13,aug,69,1,-1,0,unknown
1655,32,technician,single,secondary,no,493,no,no,cellular,13,aug,289,2,-1,0,unknown
3741,51,housemaid,married,primary,no,30,yes,no,cellular,14,jul,333,2,-1,0,unknown
3602,36,technician,married,secondary,no,474,yes,no,unknown,27,may,59,1,-1,0,unknown
2799,43,management,married,tertiary,no,2886,no,no,cellular,20,nov,230,1,-1,0,unknown
4085,35,management,married,tertiary,no,0,yes,no,cellular,21,jul,295,3,-1,0,unknown
2366,26,services,single,secondary,no,0,no,no,cellular,29,jul,165,23,-1,0,unknown
2920,24,blue-collar,married,secondary,no,9,yes,no,unknown,27,may,292,7,-1,0,unknown
119,46,management,divorced,tertiary,no,25,no,no,unknown,17,jun,564,2,-1,0,unknown
3259,52,management,married,secondary,no,428,yes,no,unknown,30,may,153,1,-1,0,unknown
2373,28,blue-collar,married,secondary,no,8,yes,no,cellular,15,may,196,1,-1,0,unknown
2415,42,management,married,tertiary,no,251,no,no,cellular,20,aug,413,2,-1,0,unknown
811,45,services,divorced,secondary,no,88,no,yes,cellular,7,jul,332,1,-1,0,unknown
2672,39,services,married,secondary,no,-540,no,no,unknown,6,jun,29,1,-1,0,unknown
4216,53,admin.,married,secondary,no,459,no,no,cellular,14,oct,317,6,192,1,success
274,35,blue-collar,single,tertiary,no,0,yes,no,cellular,21,jul,262,4,-1,0,unknown
745,53,management,married,secondary,no,66,no,yes,telephone,8,jul,141,1,-1,0,unknown
2931,46,retired,married,primary,no,-35,yes,no,cellular,7,may,304,3,-1,0,unknown
3073,67,retired,married,tertiary,no,701,no,no,cellular,6,aug,254,2,-1,0,unknown
1264,54,unemployed,married,primary,no,541,yes,no,cellular,3,feb,237,3,-1,0,unknown
3533,26,blue-collar,single,secondary,no,179,no,no,cellular,30,jul,103,3,-1,0,unknown
874,38,management,single,tertiary,no,15030,yes,no,cellular,13,may,167,1,174,7,other
2976,28,blue-collar,single,secondary,no,56,yes,no,unknown,23,may,66,1,-1,0,unknown
963,34,blue-collar,single,secondary,no,3723,yes,no,unknown,27,may,47,5,-1,0,unknown
1883,32,blue-collar,single,secondary,no,135,yes,no,cellular,18,may,232,2,-1,0,unknown
3512,33,management,single,tertiary,no,335,no,no,cellular,29,aug,130,4,-1,0,unknown
2895,33,admin.,married,secondary,no,220,yes,no,unknown,27,may,345,1,-1,0,unknown
352,39,management,married,tertiary,no,278,no,yes,cellular,28,jul,60,3,-1,0,unknown
1975,50,admin.,divorced,secondary,no,1111,yes,no,cellular,17,apr,50,1,-1,0,unknown
4298,26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1,0,unknown
3447,53,management,married,tertiary,no,146,no,no,unknown,30,may,150,1,-1,0,unknown
758,40,blue-collar,married,primary,no,1136,yes,no,unknown,21,may,86,1,-1,0,unknown
3598,43,admin.,married,secondary,no,3215,yes,no,cellular,21,jul,228,3,-1,0,unknown
1984,56,blue-collar,married,primary,no,551,no,no,unknown,29,may,27,1,-1,0,unknown
855,46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success
4368,54,services,divorced,secondary,no,1012,yes,no,cellular,12,may,33,3,175,2,other
4241,30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,unknown
4268,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown
2880,43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,other
2161,51,technician,married,primary,no,260,no,no,cellular,19,aug,137,2,-1,0,unknown
967,35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30,jan,144,1,266,2,failure
3990,49,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown
243,27,admin.,married,secondary,no,-247,yes,yes,unknown,4,jun,344,2,-1,0,unknown
4101,48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown
3968,58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown
3841,32,technician,married,secondary,no,5122,no,no,cellular,13,aug,31,1,-1,0,unknown
1766,45,technician,married,secondary,no,1415,yes,no,cellular,24,jul,311,1,-1,0,unknown
357,27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,unknown
470,40,management,married,tertiary,no,8969,yes,no,cellular,17,nov,153,1,-1,0,unknown
3544,52,unemployed,married,primary,no,-110,no,yes,cellular,29,jan,141,1,-1,0,unknown
3715,51,admin.,married,secondary,no,2967,no,no,unknown,17,jun,83,2,-1,0,unknown
1795,35,admin.,single,secondary,no,2830,no,no,unknown,20,jun,22,12,-1,0,unknown
319,26,unemployed,single,secondary,no,1064,no,no,unknown,31,may,113,1,-1,0,unknown
857,36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure
753,53,technician,married,secondary,no,65,no,no,cellular,25,aug,41,2,-1,0,unknown
1729,53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure
3236,43,blue-collar,married,primary,no,2519,yes,no,cellular,16,apr,257,2,146,9,other
785,23,student,married,tertiary,yes,-230,yes,no,cellular,18,may,259,2,-1,0,unknown
